cluster;point_optimizaton_year;point_type;ident;lat;long;y_proj;x_proj
1;1;mobile;Polygon_cluster01_mobile_01;-16.44723806;-71.54726881;-1946611.085;2836449.852
1;1;mobile;Polygon_cluster01_mobile_01;-16.44772439;-71.54715345;-1946669.659;2836456.567
1;1;mobile;Polygon_cluster01_mobile_01;-16.44839147;-71.54695447;-1946750.518;2836470.395
1;1;mobile;Polygon_cluster01_mobile_01;-16.44886093;-71.54689431;-1946806.415;2836471.073
1;1;mobile;Polygon_cluster01_mobile_01;-16.44928679;-71.54695083;-1946855.719;2836459.097
1;1;mobile;Polygon_cluster01_mobile_01;-16.44952769;-71.54708958;-1946882.261;2836440.22
1;1;mobile;Polygon_cluster01_mobile_01;-16.44965002;-71.54724399;-1946894.68;2836421.12
1;1;mobile;Polygon_cluster01_mobile_01;-16.4492257;-71.54758468;-1946840.543;2836388.056
1;1;mobile;Polygon_cluster01_mobile_01;-16.448832;-71.54799537;-1946789.121;2836346.658
1;1;mobile;Polygon_cluster01_mobile_01;-16.44972346;-71.5490652;-1946880.318;2836213.745
1;1;mobile;Polygon_cluster01_mobile_01;-16.45048277;-71.54972523;-1946961.166;2836129.009
1;1;mobile;Polygon_cluster01_mobile_01;-16.45061849;-71.54980806;-1946976.06;2836117.846
1;1;mobile;Polygon_cluster01_mobile_01;-16.45077739;-71.54982063;-1946994.565;2836114.343
1;1;mobile;Polygon_cluster01_mobile_01;-16.45220065;-71.54938758;-1947167.187;2836144.807
1;1;mobile;Polygon_cluster01_mobile_01;-16.45235549;-71.54938986;-1947185.344;2836142.524
1;1;mobile;Polygon_cluster01_mobile_01;-16.45260314;-71.54948057;-1947213.285;2836129.004
1;1;mobile;Polygon_cluster01_mobile_01;-16.45288962;-71.54963757;-1947244.948;2836107.463
1;1;mobile;Polygon_cluster01_mobile_01;-16.45303107;-71.54968265;-1947260.993;2836100.504
1;1;mobile;Polygon_cluster01_mobile_01;-16.45312146;-71.54968597;-1947271.566;2836098.944
1;1;mobile;Polygon_cluster01_mobile_01;-16.4535489;-71.54965873;-1947322.111;2836096.44
1;1;mobile;Polygon_cluster01_mobile_01;-16.45367361;-71.54974937;-1947335.613;2836084.537
1;1;mobile;Polygon_cluster01_mobile_01;-16.45373191;-71.54989837;-1947340.58;2836066.887
1;1;mobile;Polygon_cluster01_mobile_01;-16.45367637;-71.55007988;-1947331.766;2836047.043
1;1;mobile;Polygon_cluster01_mobile_01;-16.4535456;-71.55022506;-1947314.574;2836032.299
1;1;mobile;Polygon_cluster01_mobile_01;-16.45337133;-71.5502513;-1947293.777;2836031.605
1;1;mobile;Polygon_cluster01_mobile_01;-16.45324858;-71.550611;-1947274.819;2835992.444
1;1;mobile;Polygon_cluster01_mobile_01;-16.45358428;-71.55073634;-1947312.664;2835973.847
1;1;mobile;Polygon_cluster01_mobile_01;-16.45395031;-71.55067295;-1947356.452;2835976.245
1;1;mobile;Polygon_cluster01_mobile_01;-16.45477517;-71.55071506;-1947452.797;2835960.682
1;1;mobile;Polygon_cluster01_mobile_01;-16.45483527;-71.55058153;-1947461.541;2835975.029
1;1;mobile;Polygon_cluster01_mobile_01;-16.45475017;-71.55026729;-1947455.514;2836011.757
1;1;mobile;Polygon_cluster01_mobile_01;-16.45467635;-71.55006459;-1947449.402;2836035.694
1;1;mobile;Polygon_cluster01_mobile_01;-16.45472189;-71.5498972;-1947456.864;2836054.07
1;1;mobile;Polygon_cluster01_mobile_01;-16.45481143;-71.54977251;-1947468.954;2836067.03
1;1;mobile;Polygon_cluster01_mobile_01;-16.45538285;-71.5496023;-1947538.213;2836078.845
1;1;mobile;Polygon_cluster01_mobile_01;-16.4557024;-71.54943513;-1947577.854;2836093.611
1;1;mobile;Polygon_cluster01_mobile_01;-16.45576818;-71.54942469;-1947585.711;2836093.933
1;1;mobile;Polygon_cluster01_mobile_01;-16.4560414;-71.54936548;-1947618.548;2836097.069
1;1;mobile;Polygon_cluster01_mobile_01;-16.45654456;-71.54931946;-1947678.223;2836095.701
1;1;mobile;Polygon_cluster01_mobile_01;-16.45737606;-71.54905132;-1947779.264;2836115.211
1;1;mobile;Polygon_cluster01_mobile_01;-16.45762703;-71.5491438;-1947807.572;2836101.446
1;1;mobile;Polygon_cluster01_mobile_01;-16.45776579;-71.54954005;-1947818.865;2836054.723
1;1;mobile;Polygon_cluster01_mobile_01;-16.45778461;-71.54993914;-1947816.037;2836009.248
1;1;mobile;Polygon_cluster01_mobile_01;-16.45771317;-71.55034779;-1947802.487;2835963.87
1;1;mobile;Polygon_cluster01_mobile_01;-16.45710949;-71.55135765;-1947718.838;2835857.318
1;1;mobile;Polygon_cluster01_mobile_01;-16.45690358;-71.55232765;-1947682.411;2835750.081
1;1;mobile;Polygon_cluster01_mobile_01;-16.45673032;-71.55245132;-1947660.502;2835738.332
1;1;mobile;Polygon_cluster01_mobile_01;-16.45671989;-71.55256937;-1947657.787;2835725.09
1;1;mobile;Polygon_cluster01_mobile_01;-16.45671643;-71.55256703;-1947657.409;2835725.4
1;1;mobile;Polygon_cluster01_mobile_01;-16.4576514;-71.55303742;-1947761.278;2835659.86
1;1;mobile;Polygon_cluster01_mobile_01;-16.4575718;-71.55318558;-1947750.059;2835644.111
1;1;mobile;Polygon_cluster01_mobile_01;-16.45761558;-71.5533286;-1947753.395;2835627.33
1;1;mobile;Polygon_cluster01_mobile_01;-16.45870718;-71.55314803;-1947883.875;2835633.513
1;1;mobile;Polygon_cluster01_mobile_01;-16.45881026;-71.55361546;-1947890.081;2835579.192
1;1;mobile;Polygon_cluster01_mobile_01;-16.45874654;-71.55362492;-1947882.478;2835578.953
1;1;mobile;Polygon_cluster01_mobile_01;-16.45877385;-71.55392281;-1947881.925;2835544.837
1;1;mobile;Polygon_cluster01_mobile_01;-16.45922789;-71.55398329;-1947934.484;2835532.042
1;1;mobile;Polygon_cluster01_mobile_01;-16.45913073;-71.55318516;-1947933.149;2835623.764
1;1;mobile;Polygon_cluster01_mobile_01;-16.45923643;-71.55311131;-1947946.496;2835630.751
1;1;mobile;Polygon_cluster01_mobile_01;-16.45971625;-71.55299096;-1948004.366;2835638.113
1;1;mobile;Polygon_cluster01_mobile_01;-16.45957575;-71.55260638;-1947992.721;2835683.535
1;1;mobile;Polygon_cluster01_mobile_01;-16.45975511;-71.55249241;-1948015.225;2835694.104
1;1;mobile;Polygon_cluster01_mobile_01;-16.46039736;-71.55224126;-1948093.823;2835714.163
1;1;mobile;Polygon_cluster01_mobile_01;-16.46128178;-71.55064086;-1948217.9;2835883.96
1;1;mobile;Polygon_cluster01_mobile_01;-16.46029592;-71.54730986;-1948144.18;2836274.364
1;1;mobile;Polygon_cluster01_mobile_01;-16.45814077;-71.54480286;-1947922.726;2836586.696
1;1;mobile;Polygon_cluster01_mobile_01;-16.45581702;-71.54193636;-1947686.006;2836941.989
1;1;mobile;Polygon_cluster01_mobile_02; ; ;-1.516416327;20763369.87
1;1;mobile;Polygon_cluster01_mobile_02;-16.46216632;-71.55366289;-1948283.625;2835529.908
1;1;mobile;Polygon_cluster01_mobile_02;-16.46261195;-71.55338972;-1948339.41;2835555.035
1;1;mobile;Polygon_cluster01_mobile_02;-16.46290991;-71.55287719;-1948380.875;2835609.219
1;1;mobile;Polygon_cluster01_mobile_02;-16.46323261;-71.55209391;-1948428.664;2835693.762
1;1;mobile;Polygon_cluster01_mobile_02;-16.46364711;-71.55157263;-1948483.927;2835747.412
1;1;mobile;Polygon_cluster01_mobile_02;-16.46301286;-71.54803729;-1948454.087;2836156.363
1;1;mobile;Polygon_cluster01_mobile_02;-16.46270309;-71.54722181;-1948428.007;2836252.836
1;1;mobile;Polygon_cluster01_mobile_02;-16.46208716;-71.54525571;-1948380.502;2836483.717
1;1;mobile;Polygon_cluster01_mobile_02;-16.46181255;-71.54184441;-1948391.345;2836873.924
1;1;mobile;Polygon_cluster01_mobile_02;-16.46155264;-71.5386253;-1948401.492;2837242.164
1;1;mobile;Polygon_cluster01_mobile_02;-16.46212432;-71.53474629;-1948517.66;2837674.311
1;1;mobile;Polygon_cluster01_mobile_02;-16.46165219;-71.53455455;-1948464.63;2837702.227
1;1;mobile;Polygon_cluster01_mobile_02;-16.46072759;-71.53528493;-1948346.8;2837631.557
1;1;mobile;Polygon_cluster01_mobile_02;-16.46006954;-71.53574366;-1948263.712;2837588.183
1;1;mobile;Polygon_cluster01_mobile_02;-16.45978411;-71.53649442;-1948220.7;2837506.832
1;1;mobile;Polygon_cluster01_mobile_02;-16.45838405;-71.53690084;-1948051.122;2837479.102
1;1;mobile;Polygon_cluster01_mobile_02;-16.45814569;-71.53773516;-1948012.584;2837387.661
1;1;mobile;Polygon_cluster01_mobile_02;-16.45798994;-71.53945648;-1947972.544;2837194.61
1;1;mobile;Polygon_cluster01_mobile_02;-16.45886031;-71.53985889;-1948069.686;2837137.606
1;1;mobile;Polygon_cluster01_mobile_02;-16.4567812;-71.53968777;-1947827.652;2837184.22
1;1;mobile;Polygon_cluster01_mobile_02;-16.45666786;-71.54016591;-1947808.301;2837131.512
1;1;mobile;Polygon_cluster01_mobile_02;-16.45581913;-71.54117843;-1947695.827;2837027.864
1;1;mobile;Polygon_cluster01_mobile_02;-16.45510969;-71.54100666;-1947614.671;2837056.618
1;1;mobile;Polygon_cluster01_mobile_02;-16.45586386;-71.54187141;-1947692.327;2836948.737
1;1;mobile;Polygon_cluster01_mobile_02;-16.46039042;-71.54733498;-1948154.963;2836270.281
1;1;mobile;Polygon_cluster01_mobile_03; ; ;-1.516416327;20763369.87
1;1;mobile;Polygon_cluster01_mobile_03;-16.45623519;-71.53040029;-1947880.873;2838244.03
1;1;mobile;Polygon_cluster01_mobile_03;-16.456754;-71.53149846;-1947927.933;2838112.763
1;1;mobile;Polygon_cluster01_mobile_03;-16.45856736;-71.53190324;-1948135.81;2838043.134
1;1;mobile;Polygon_cluster01_mobile_03;-16.46171229;-71.53018873;-1948526.877;2838196.261
1;1;mobile;Polygon_cluster01_mobile_03;-16.4630261;-71.5276081;-1948713.825;2838471.538
1;1;mobile;Polygon_cluster01_mobile_03;-16.46288667;-71.52714838;-1948703.26;2838525.471
1;1;mobile;Polygon_cluster01_mobile_03;-16.46152524;-71.52736691;-1948540.585;2838518.542
1;1;mobile;Polygon_cluster01_mobile_03;-16.46000667;-71.52649835;-1948373.196;2838636.887
1;1;mobile;Polygon_cluster01_mobile_03;-16.45823683;-71.52563429;-1948176.234;2838758.015
1;1;mobile;Polygon_cluster01_mobile_03;-16.45747136;-71.52478193;-1948097.097;2838864.657
1;1;mobile;Polygon_cluster01_mobile_03;-16.45690365;-71.52474198;-1948030.918;2838876.623
1;1;mobile;Polygon_cluster01_mobile_03;-16.45659616;-71.52552437;-1947984.908;2838791.97
1;1;mobile;Polygon_cluster01_mobile_03;-16.45584907;-71.52826651;-1947862.49;2838490.943
1;1;mobile;Polygon_cluster01_mobile_03;-16.45588458;-71.52921832;-1947854.63;2838382.593
1;1;mobile;Polygon_cluster01_mobile_04; ; ;-1.516416327;20763369.87
1;1;mobile;Polygon_cluster01_mobile_04;-16.46286242;-71.52263633;-1948757.476;2839037.201
1;1;mobile;Polygon_cluster01_mobile_04;-16.46289318;-71.52232795;-1948764.991;2839071.752
1;1;mobile;Polygon_cluster01_mobile_04;-16.46292383;-71.52205361;-1948772.061;2839102.444
1;1;mobile;Polygon_cluster01_mobile_04;-16.46290319;-71.52183227;-1948772.436;2839127.803
1;1;mobile;Polygon_cluster01_mobile_04;-16.46279435;-71.52160607;-1948762.513;2839154.869
1;1;mobile;Polygon_cluster01_mobile_04;-16.4627839;-71.52159326;-1948761.447;2839156.457
1;1;mobile;Polygon_cluster01_mobile_04;-16.46252847;-71.52126334;-1948735.617;2839197.201
1;1;mobile;Polygon_cluster01_mobile_04;-16.46241381;-71.52107183;-1948724.57;2839220.411
1;1;mobile;Polygon_cluster01_mobile_04;-16.46227481;-71.52065004;-1948713.579;2839270.042
1;1;mobile;Polygon_cluster01_mobile_04;-16.46231377;-71.52038602;-1948721.495;2839299.457
1;1;mobile;Polygon_cluster01_mobile_04;-16.46230254;-71.52025232;-1948721.867;2839314.759
1;1;mobile;Polygon_cluster01_mobile_04;-16.46225931;-71.52011469;-1948718.531;2839330.925
1;1;mobile;Polygon_cluster01_mobile_04;-16.46216968;-71.52001765;-1948709.229;2839343.1
1;1;mobile;Polygon_cluster01_mobile_04;-16.46150421;-71.51957222;-1948636.695;2839402.313
1;1;mobile;Polygon_cluster01_mobile_04;-16.46117033;-71.51934027;-1948600.41;2839432.98
1;1;mobile;Polygon_cluster01_mobile_04;-16.46084027;-71.51904415;-1948565.386;2839470.872
1;1;mobile;Polygon_cluster01_mobile_04;-16.4605761;-71.51869132;-1948538.818;2839514.328
1;1;mobile;Polygon_cluster01_mobile_04;-16.46036565;-71.51816527;-1948520.752;2839576.714
1;1;mobile;Polygon_cluster01_mobile_04;-16.46037909;-71.51776832;-1948527.353;2839621.533
1;1;mobile;Polygon_cluster01_mobile_04;-16.46024388;-71.51752576;-1948514.538;2839650.799
1;1;mobile;Polygon_cluster01_mobile_04;-16.45984585;-71.51731123;-1948470.497;2839680.334
1;1;mobile;Polygon_cluster01_mobile_04;-16.45922877;-71.51737321;-1948397.227;2839681.399
1;1;mobile;Polygon_cluster01_mobile_04;-16.4585892;-71.51705616;-1948326.11;2839725.721
1;1;mobile;Polygon_cluster01_mobile_04;-16.45816371;-71.5162709;-1948286.062;2839820.31
1;1;mobile;Polygon_cluster01_mobile_04;-16.45725307;-71.51554107;-1948188.323;2839914.977
1;1;mobile;Polygon_cluster01_mobile_04;-16.45713913;-71.51474592;-1948184.998;2840006.604
1;1;mobile;Polygon_cluster01_mobile_04;-16.45643088;-71.51424023;-1948108.198;2840073.211
1;1;mobile;Polygon_cluster01_mobile_04;-16.45601546;-71.51417024;-1948060.285;2840086.591
1;1;mobile;Polygon_cluster01_mobile_04;-16.45571856;-71.514522;-1948020.958;2840050.609
1;1;mobile;Polygon_cluster01_mobile_04;-16.45657832;-71.51544417;-1948110.288;2839934.806
1;1;mobile;Polygon_cluster01_mobile_04;-16.45753192;-71.51651916;-1948208.706;2839800.451
1;1;mobile;Polygon_cluster01_mobile_04;-16.4582209;-71.51729302;-1948279.85;2839703.701
1;1;mobile;Polygon_cluster01_mobile_04;-16.45874937;-71.51782495;-1948335.199;2839636.478
1;1;mobile;Polygon_cluster01_mobile_04;-16.45939491;-71.5184953;-1948402.549;2839552.031
1;1;mobile;Polygon_cluster01_mobile_04;-16.45988726;-71.51912715;-1948452.391;2839473.957
1;1;mobile;Polygon_cluster01_mobile_04;-16.46093262;-71.52026378;-1948560.806;2839331.418
1;1;mobile;Polygon_cluster01_mobile_04;-16.46180458;-71.52187516;-1948642.847;2839137.343
1;1;mobile;Polygon_cluster01_mobile_04;-16.46198488;-71.52312984;-1948648.156;2838992.766
1;1;mobile;Polygon_cluster01_mobile_04;-16.46210658;-71.52377754;-1948654.26;2838917.758
1;1;mobile;Polygon_cluster01_mobile_04;-16.46215253;-71.5241924;-1948654.41;2838870.134
1;1;mobile;Polygon_cluster01_mobile_04;-16.46205547;-71.52496297;-1948633.265;2838784.066
1;1;mobile;Polygon_cluster01_mobile_04;-16.46190988;-71.52511195;-1948614.279;2838769.087
1;1;mobile;Polygon_cluster01_mobile_04;-16.4618571;-71.52577237;-1948599.727;2838694.925
1;1;mobile;Polygon_cluster01_mobile_04;-16.46188104;-71.52629661;-1948595.911;2838635.192
1;1;mobile;Polygon_cluster01_mobile_04;-16.46163495;-71.52628521;-1948567.149;2838639.709
1;1;mobile;Polygon_cluster01_mobile_04;-16.46113743;-71.52598225;-1948512.54;2838680.567
1;1;mobile;Polygon_cluster01_mobile_04;-16.46153691;-71.5265987;-1948551.669;2838605.461
1;1;mobile;Polygon_cluster01_mobile_04;-16.46179828;-71.52700931;-1948577.177;2838555.496
1;1;mobile;Polygon_cluster01_mobile_04;-16.46192856;-71.52707173;-1948591.69;2838546.715
1;1;mobile;Polygon_cluster01_mobile_04;-16.46211408;-71.52705792;-1948613.657;2838545.848
1;1;mobile;Polygon_cluster01_mobile_04;-16.46228949;-71.52696581;-1948635.424;2838553.989
1;1;mobile;Polygon_cluster01_mobile_04;-16.46241676;-71.52644939;-1948656.904;2838610.855
1;1;mobile;Polygon_cluster01_mobile_04;-16.46262766;-71.52566903;-1948691.545;2838696.539
1;1;mobile;Polygon_cluster01_mobile_04;-16.46282227;-71.5250707;-1948721.971;2838761.805
1;1;mobile;Polygon_cluster01_mobile_04;-16.46296603;-71.52452772;-1948745.724;2838821.464
1;1;mobile;Polygon_cluster01_mobile_04;-16.46295549;-71.52388064;-1948752.671;2838894.945
1;1;mobile;Polygon_cluster01_mobile_04;-16.46286293;-71.52357827;-1948745.622;2838930.43
1;1;mobile;Polygon_cluster01_mobile_04;-16.46283693;-71.52335794;-1948745.355;2838955.744
2;1;fixed;Polygon_cluster02_fixed_01; ; ;-1.516416327;20763369.87
2;1;fixed;Polygon_cluster02_fixed_01;-16.43518118;-71.56299825;-1944996.709;2834824.625
2;1;fixed;Polygon_cluster02_fixed_01;-16.43564328;-71.56275815;-1945054.004;2834845.805
2;1;fixed;Polygon_cluster02_fixed_01;-16.4360565;-71.56273217;-1945102.859;2834843.353
2;1;fixed;Polygon_cluster02_fixed_01;-16.43644277;-71.56288859;-1945146.251;2834820.581
2;1;fixed;Polygon_cluster02_fixed_01;-16.43713685;-71.56247908;-1945232.925;2834857.931
2;1;fixed;Polygon_cluster02_fixed_01;-16.43752741;-71.56227382;-1945281.38;2834876.094
2;1;fixed;Polygon_cluster02_fixed_01;-16.4377388;-71.56216477;-1945307.58;2834885.693
2;1;fixed;Polygon_cluster02_fixed_01;-16.43847759;-71.56216246;-1945394.372;2834876.306
2;1;fixed;Polygon_cluster02_fixed_01;-16.43875111;-71.56188264;-1945430.022;2834904.448
2;1;fixed;Polygon_cluster02_fixed_01;-16.43904662;-71.56202939;-1945462.877;2834883.956
2;1;fixed;Polygon_cluster02_fixed_01;-16.4393534;-71.5617899;-1945501.924;2834907.092
2;1;fixed;Polygon_cluster02_fixed_01;-16.43949971;-71.56189769;-1945517.748;2834892.965
2;1;fixed;Polygon_cluster02_fixed_01;-16.43989323;-71.56167074;-1945566.823;2834913.547
2;1;fixed;Polygon_cluster02_fixed_01;-16.43985038;-71.56153507;-1945563.501;2834929.483
2;1;fixed;Polygon_cluster02_fixed_01;-16.44046311;-71.56093157;-1945643.068;2834989.878
2;1;fixed;Polygon_cluster02_fixed_01;-16.44093157;-71.56126139;-1945693.927;2834946.378
2;1;fixed;Polygon_cluster02_fixed_01;-16.44187378;-71.56096627;-1945808.301;2834967.517
2;1;fixed;Polygon_cluster02_fixed_01;-16.44254711;-71.56058543;-1945892.179;2835001.884
2;1;fixed;Polygon_cluster02_fixed_01;-16.44330533;-71.55981664;-1945990.918;2835079.109
2;1;fixed;Polygon_cluster02_fixed_01;-16.44397525;-71.55858643;-1946085.106;2835209.782
2;1;fixed;Polygon_cluster02_fixed_01;-16.44433356;-71.55853554;-1946127.829;2835210.868
2;1;fixed;Polygon_cluster02_fixed_01;-16.44500706;-71.55786027;-1946215.442;2835278.599
2;1;fixed;Polygon_cluster02_fixed_01;-16.44586699;-71.55866732;-1946306.255;2835175.894
2;1;fixed;Polygon_cluster02_fixed_01;-16.44620029;-71.55892356;-1946342.167;2835142.497
2;1;fixed;Polygon_cluster02_fixed_01;-16.44707614;-71.55936871;-1946439.413;2835080.6
2;1;fixed;Polygon_cluster02_fixed_01;-16.44734236;-71.55951144;-1946468.878;2835060.945
2;1;fixed;Polygon_cluster02_fixed_01;-16.44787261;-71.55874063;-1946540.873;2835141.374
2;1;fixed;Polygon_cluster02_fixed_01;-16.44820919;-71.55830433;-1946585.904;2835186.422
2;1;fixed;Polygon_cluster02_fixed_01;-16.44874327;-71.55768158;-1946656.482;2835250.019
2;1;fixed;Polygon_cluster02_fixed_01;-16.44929527;-71.55827469;-1946713.828;2835175.585
2;1;fixed;Polygon_cluster02_fixed_01;-16.44975372;-71.55863034;-1946763.183;2835129.285
2;1;fixed;Polygon_cluster02_fixed_01;-16.4496179;-71.55905666;-1946741.855;2835082.745
2;1;fixed;Polygon_cluster02_fixed_01;-16.45045147;-71.55952839;-1946833.799;2835018.387
2;1;fixed;Polygon_cluster02_fixed_01;-16.45141761;-71.55935046;-1946949.507;2835025.924
2;1;fixed;Polygon_cluster02_fixed_01;-16.45355202;-71.55826812;-1947213.827;2835120.68
2;1;fixed;Polygon_cluster02_fixed_01;-16.45516335;-71.55829989;-1947402.662;2835096.011
2;1;fixed;Polygon_cluster02_fixed_01;-16.45559964;-71.55802961;-1947457.31;2835120.937
2;1;fixed;Polygon_cluster02_fixed_01;-16.45597356;-71.55728664;-1947510.599;2835200.246
2;1;fixed;Polygon_cluster02_fixed_01;-16.45634204;-71.5574994;-1947551.188;2835171.316
2;1;fixed;Polygon_cluster02_fixed_01;-16.45665741;-71.55717935;-1947592.264;2835203.462
2;1;fixed;Polygon_cluster02_fixed_01;-16.45705466;-71.55686345;-1947642.903;2835234.068
2;1;fixed;Polygon_cluster02_fixed_01;-16.4573722;-71.55636009;-1947686.549;2835286.959
2;1;fixed;Polygon_cluster02_fixed_01;-16.45765231;-71.55585172;-1947725.862;2835340.907
2;1;fixed;Polygon_cluster02_fixed_01;-16.45795296;-71.55688078;-1947748.182;2835220.355
2;1;fixed;Polygon_cluster02_fixed_01;-16.45831263;-71.55790361;-1947777.513;2835099.737
2;1;fixed;Polygon_cluster02_fixed_01;-16.45943441;-71.55719847;-1947918.155;2835164.976
2;1;fixed;Polygon_cluster02_fixed_01;-16.46046927;-71.55652706;-1948048.163;2835227.527
2;1;fixed;Polygon_cluster02_fixed_01;-16.4615506;-71.55726553;-1948165.834;2835129.696
2;1;fixed;Polygon_cluster02_fixed_01;-16.46299672;-71.55684974;-1948340.914;2835157.895
2;1;fixed;Polygon_cluster02_fixed_01;-16.46294724;-71.55604212;-1948345.299;2835250.065
2;1;fixed;Polygon_cluster02_fixed_01;-16.46244147;-71.55458348;-1948304.316;2835421.982
2;1;fixed;Polygon_cluster02_fixed_01;-16.46223432;-71.55415487;-1948285.399;2835473.265
2;1;fixed;Polygon_cluster02_fixed_01;-16.46068223;-71.55289112;-1948119.074;2835636.789
2;1;fixed;Polygon_cluster02_fixed_01;-16.45973482;-71.5513993;-1948026.642;2835818.25
2;1;fixed;Polygon_cluster02_fixed_01;-16.45904279;-71.55178708;-1947940.471;2835783.358
2;1;fixed;Polygon_cluster02_fixed_01;-16.45792482;-71.55181556;-1947808.814;2835794.757
2;1;fixed;Polygon_cluster02_fixed_01;-16.45756648;-71.55066651;-1947781.235;2835929.667
2;1;fixed;Polygon_cluster02_fixed_01;-16.4576292;-71.54951743;-1947803.109;2836059.074
2;1;fixed;Polygon_cluster02_fixed_01;-16.45756671;-71.54911356;-1947800.869;2836105.662
2;1;fixed;Polygon_cluster02_fixed_01;-16.4558962;-71.54938593;-1947601.236;2836096.651
2;1;fixed;Polygon_cluster02_fixed_01;-16.45478419;-71.54988507;-1947464.333;2836054.629
2;1;fixed;Polygon_cluster02_fixed_01;-16.45476729;-71.55011413;-1947459.457;2836028.89
2;1;fixed;Polygon_cluster02_fixed_01;-16.45479842;-71.55039673;-1947459.546;2835996.456
2;1;fixed;Polygon_cluster02_fixed_01;-16.45465725;-71.550686;-1947439.315;2835965.518
2;1;fixed;Polygon_cluster02_fixed_01;-16.45346838;-71.55073028;-1947299.129;2835976.051
2;1;fixed;Polygon_cluster02_fixed_01;-16.4532316;-71.55054704;-1947273.633;2835999.915
2;1;fixed;Polygon_cluster02_fixed_01;-16.45347748;-71.54993901;-1947310.186;2836065.61
2;1;fixed;Polygon_cluster02_fixed_01;-16.4523239;-71.54936089;-1947182;2836146.22
2;1;fixed;Polygon_cluster02_fixed_01;-16.45063532;-71.5498758;-1946977.182;2836109.948
2;1;fixed;Polygon_cluster02_fixed_01;-16.44910527;-71.54838583;-1946816.287;2836298.83
2;1;fixed;Polygon_cluster02_fixed_01;-16.44952117;-71.54798418;-1946870.203;2836338.912
2;1;fixed;Polygon_cluster02_fixed_01;-16.45012004;-71.54701461;-1946952.778;2836440.969
2;1;fixed;Polygon_cluster02_fixed_01;-16.44962401;-71.54717633;-1946892.478;2836429.128
2;1;fixed;Polygon_cluster02_fixed_01;-16.44888593;-71.5469258;-1946808.954;2836467.178
2;1;fixed;Polygon_cluster02_fixed_01;-16.44716193;-71.54736077;-1946600.984;2836440.425
2;1;fixed;Polygon_cluster02_fixed_01;-16.44577719;-71.54757275;-1946435.672;2836434.508
2;1;fixed;Polygon_cluster02_fixed_01;-16.44474243;-71.54735366;-1946316.906;2836472.871
2;1;fixed;Polygon_cluster02_fixed_01;-16.44399232;-71.54702722;-1946232.925;2836519.679
2;1;fixed;Polygon_cluster02_fixed_01;-16.44312016;-71.54701443;-1946130.651;2836532.533
2;1;fixed;Polygon_cluster02_fixed_01;-16.44303095;-71.54641786;-1946127.702;2836601.317
2;1;fixed;Polygon_cluster02_fixed_01;-16.44200098;-71.54691819;-1946000.419;2836558.074
2;1;fixed;Polygon_cluster02_fixed_01;-16.44191252;-71.54784943;-1945978.279;2836453.68
2;1;fixed;Polygon_cluster02_fixed_01;-16.44100946;-71.54956921;-1945850.52;2836270.557
2;1;fixed;Polygon_cluster02_fixed_01;-16.43958239;-71.54923975;-1945687.07;2836326.553
2;1;fixed;Polygon_cluster02_fixed_01;-16.43804538;-71.55015739;-1945494.975;2836242.631
2;1;fixed;Polygon_cluster02_fixed_01;-16.43902801;-71.55236995;-1945582.479;2835979.008
2;1;fixed;Polygon_cluster02_fixed_01;-16.43791166;-71.5539012;-1945432.057;2835820.037
2;1;fixed;Polygon_cluster02_fixed_01;-16.4371905;-71.55464509;-1945337.981;2835745.144
2;1;fixed;Polygon_cluster02_fixed_01;-16.43731514;-71.55687065;-1945324.559;2835491.264
2;1;fixed;Polygon_cluster02_fixed_01;-16.43701525;-71.55840805;-1945269.958;2835320.929
2;1;fixed;Polygon_cluster02_fixed_01;-16.43683545;-71.5596091;-1945233.702;2835187.15
2;1;fixed;Polygon_cluster02_fixed_01;-16.43581133;-71.56043892;-1945102.968;2835106.473
2;1;fixed;Polygon_cluster02_fixed_01;-16.43496386;-71.56188355;-1944985.234;2834953.804
2;1;fixed;Polygon_cluster02_fixed_01;-16.43477359;-71.56285048;-1944950.703;2834846.695
2;1;mobile;Polygon_cluster02_mobile_01; ; ;-1.516416327;20763369.87
2;1;mobile;Polygon_cluster02_mobile_01;-16.45760942;-71.58277617;-1947381.262;2832290.413
2;1;mobile;Polygon_cluster02_mobile_01;-16.45868998;-71.58327978;-1947501.799;2832219.236
2;1;mobile;Polygon_cluster02_mobile_01;-16.45905575;-71.58347826;-1947542.247;2832191.97
2;1;mobile;Polygon_cluster02_mobile_01;-16.45948409;-71.5838312;-1947588.096;2832146.384
2;1;mobile;Polygon_cluster02_mobile_01;-16.46025043;-71.58427766;-1947672.455;2832085.789
2;1;mobile;Polygon_cluster02_mobile_01;-16.46057259;-71.58439384;-1947708.819;2832068.416
2;1;mobile;Polygon_cluster02_mobile_01;-16.46139794;-71.58400662;-1947810.614;2832101.511
2;1;mobile;Polygon_cluster02_mobile_01;-16.46251973;-71.58394708;-1947943.087;2832093.605
2;1;mobile;Polygon_cluster02_mobile_01;-16.4637405;-71.58384288;-1948087.745;2832089.466
2;1;mobile;Polygon_cluster02_mobile_01;-16.46394143;-71.58342695;-1948116.582;2832133.968
2;1;mobile;Polygon_cluster02_mobile_01;-16.46404759;-71.58277929;-1948137.213;2832205.964
