n_microred;microred;cluster;code_point;name_point;lat;long;y_proj;x_proj;type_point;strategy
19;MARISCAL CASTILLA;28;CL28_PP_059;GRANJERO LA ESTRELLA;-16.38258923;-71.62602666;-1938029.46;2828365.459;Mobile;Establecido
19;MARISCAL CASTILLA;28;CL28_PP_060;CANTERAS;-16.38172824;-71.62770859;-1937907.316;2828185.999;Mobile;Establecido
19;MARISCAL CASTILLA;28;CL28_PP_061;LOCAL SOCIAL SAN PEDRO Y SAN PABLO;-16.37754683;-71.63097869;-1937375.466;2827869.586;Mobile;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_062;COLEGIO SAN FRANCISCO DE SALES;-16.37114584;-71.64743906;-1936418.133;2826086.95;Mobile;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_063;loza deportiva;-16.37129662;-71.63516383;-1936589.31;2827476.24;Fixed;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_064;loza deportiva;-16.38254303;-71.61949361;-1938105.854;2829106.519;Fixed;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_065;loza deportiva;-16.37589417;-71.61700031;-1937356.423;2829475.388;Fixed;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_066;loza deportiva;-16.37263068;-71.61422712;-1937007.97;2829832.068;Fixed;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_067;pronoi pequeña compania;-16.38515009;-71.59141716;-1938763.967;2832255.153;Fixed;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_068;Asociación Artesanos Virgen de Candelaria;-16.3750265;-71.65044974;-1936836.066;2825695.505;Fixed;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_069;Cancha deportiva Primavera;-16.37192647;-71.6447845;-1936542.956;2826377.696;Fixed;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_070;loza;-16.36953418;-71.64056942;-1936314.803;2826886.398;Fixed;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_071;EL CURAL UCHUMAYO PARADERO FINAL COTUM;-16.37306823;-71.62854438;-1936880.117;2828203.549;Fixed;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_072;PUENTE PRESINDENCIAL;-16.3819683;-71.62990794;-1937907.967;2827933.617;Fixed;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_073;Avenida;-16.37893383;-71.623325;-1937634.116;2828719.08;Fixed;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_074;Avenida;-16.38777435;-71.62047108;-1938707.82;2828927.845;Fixed;Propuesto
19;MARISCAL CASTILLA;28;CL28_PP_075;Asoc. EL BOSQUE;-16.39241578;-71.62486509;-1939197.709;2828369.607;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_001;LOSA DEPORTIVA MICAELA BASTIDAS;-16.42950873;-71.60115206;-1943850.409;2830574.634;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_002;PARQUE PAMPAS NUEVAS;-16.43241796;-71.60019092;-1944204.082;2830645.654;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_003;PARROQUIA LA ENCARNACION;-16.43387976;-71.59850904;-1944396.869;2830817.196;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_004;IEI JESUS NINIO;-16.43659564;-71.59845926;-1944716.386;2830787.447;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_005;LOSA DEPORTIVA SAN JOSE;-16.43819874;-71.59551014;-1944941.712;2831100.737;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_006;PLAZA SAN JOSE;-16.43827034;-71.59744512;-1944925.778;2830880.539;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_007;PARQUE SAN JOSE;-16.43884413;-71.59918768;-1944971.232;2830675.602;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_008;CENTRO CIVICO ALTO SAN JOSE;-16.439821;-71.59806184;-1945100.094;2830790.444;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_009;COMPLEJO DEPORTIVO ALTO SAN JOSE;-16.44075777;-71.59800554;-1945210.794;2830784.613;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_010;PARADERO SANTA TERESA;-16.442576;-71.59711081;-1945435.54;2830862.293;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_011;LOSA DEPORTIVA SANTA TERESA;-16.44261678;-71.59941081;-1945411.392;2830601.144;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_012;JUAN PABLO II;-16.44071883;-71.60070728;-1945172.236;2830478.978;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_013;PARQUE INFANTIL DIVINO NINIO PATASAGUA ALTO;-16.44237059;-71.60130963;-1945358.6;2830389.197;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_014;COMPLEJO DE PATASAGUA;-16.44166755;-71.60401055;-1945242.083;2830092.319;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_015;ALTO TUNALES;-16.43980387;-71.60540461;-1945005.735;2829958.645;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_016;IE. SENHOR DE LOCUMBA;-16.44175008;-71.61138565;-1945159.043;2829255.597;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_017;COLEGIO PATASAGUA;-16.44520653;-71.60170275;-1945686.632;2830307.686;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_018;SANTA TERESA;-16.44259517;-71.59363171;-1945481.568;2831256.273;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_019;LOSA DEPORTIVA SANTA RITA;-16.44098259;-71.59395035;-1945288.212;2831241.194;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_020;LOCAL SOCIAL SANTA RITA;-16.43974178;-71.59371137;-1945145.524;2831284.452;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_021;PARADERO DE COMBIS SAN PEDRO;-16.43983132;-71.59131304;-1945186.217;2831555.057;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_022;PARQUE SAN PEDRO;-16.44059617;-71.59141146;-1945274.787;2831533.931;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_023;LOSA DEPORTIVA 8 DE DICIEMBRE;-16.44098848;-71.58695757;-1945376.911;2832033.525;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_024;RESERVORIO LOS PERALES;-16.44075355;-71.58508039;-1945372.956;2832249.313;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_025;LOS BOSQUES;-16.44216133;-71.58187612;-1945578.609;2832594.061;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_026;COLEGIO FUTURA SCHOOL;-16.44508788;-71.58076587;-1945936.246;2832681.685;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_027;IGLESIA DE ALATA;-16.44509188;-71.57636287;-1945992.18;2833180.593;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_028;PARADERO CRUCE ALATA;-16.44668512;-71.5778168;-1946160.955;2832995.03;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_029;COUNTRY CLUB TIABAYA;-16.44735011;-71.57839409;-1946231.77;2832920.929;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_030;PLAZA PEDRO PAULET MOSTAJO;-16.45000423;-71.5875095;-1946428.613;2831853.354;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_031;COMISARIA TIABAYA;-16.44974667;-71.58863951;-1946384.139;2831728.67;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_032;PARQUE SAN ISIDRO;-16.44586696;-71.58864088;-1945928.562;2831779.137;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_033;MERCADO SAN MARTIN DE PORRES;-16.44794303;-71.59045391;-1946149.51;2831546.609;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_034;PARQUE MIGUEL GRAU;-16.4476897;-71.59288421;-1946089.169;2831274.531;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_035;COLEGIO FRANKLIN ROOSEVELT;-16.45013911;-71.59308466;-1946374.251;2831219.865;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_036;PLAZA DE TIABAYA;-16.4497436;-71.59136349;-1946349.48;2831420.051;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_037;CENTRO DE SALUD TIABAYA;-16.45106533;-71.58919054;-1946532.039;2831649.024;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_038;UNIVERSIDAD AUTONOMA SAN FRANCISCO;-16.44946347;-71.60023077;-1946204.973;2830418.969;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_039;CUARTEL III BRIGADA DE COMUNICACIONES;-16.45447334;-71.59190587;-1946898.009;2831296.877;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_040;LOSA DEPORTIVA VIRGEN DE LAS PENAS;-16.45919028;-71.59597575;-1947400.6;2830774.185;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_041;COMPLEJO DEPORTIVO VIRGEN DE LAS PENAS;-16.45765555;-71.6002986;-1947165.973;2830304.432;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_042;MIRADOR VIRGEN DE LAS PENAS;-16.45610757;-71.60390445;-1946938.833;2829916.086;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_043;ASOC. CASA GRANJA INMACULADA CONCEPCION;-16.45960712;-71.60881648;-1947287.889;2829313.935;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_044;LOSA DEPORTIVA LA MOLINA;-16.46281002;-71.60986084;-1947650.783;2829153.845;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_045;PARQUE LA MOLINA;-16.45928686;-71.61333181;-1947193.474;2828806.563;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_046;PARQUE FRENTE AL SOL;-16.45583565;-71.61158082;-1946810.317;2829049.93;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_047;ESTACION DE SERVICIOS;-16.45320357;-71.61046193;-1946515.371;2829211.007;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_048;PLAZA ALTO CERRO VERDE;-16.45391632;-71.61387132;-1946556.168;2828815.45;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_049;PARQUE CERRO VERDE;-16.45546293;-71.61793888;-1946686.588;2828334.473;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_050;PARQUE CERRO VERDE;-16.45296844;-71.61790194;-1946394.198;2828371.163;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_051;PLAZA CERRO VERDE;-16.45139078;-71.61394514;-1946258.732;2828840.001;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_052;CENTRO DE SALUD CERRO VERDE;-16.4510233;-71.61466892;-1946206.487;2828762.789;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_053;LOSA DEPORTIVA UCHUMAYO;-16.44949792;-71.61671891;-1946001.628;2828550.41;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_054;PARQUE DEL DINOSAURIO;-16.44822356;-71.61869462;-1945827.179;2828343.173;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_055;PARQUE SALUDABLE;-16.44648985;-71.6180493;-1945631.75;2828438.867;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_056;PLAZA EL CARMEN DE CONGATA;-16.44422197;-71.62023847;-1945337.984;2828220.376;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_057;LOSA DEPORTIVA EL HUECO CONGATA;-16.44285105;-71.62088714;-1945168.887;2828164.734;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_058;IE. ALMA MATER DE CONGATA;-16.44559781;-71.62134406;-1945485.616;2828077.202;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_059;PARQUE ENACE I;-16.44459885;-71.62254351;-1945353.266;2827954.318;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_060;PARQUE VILLA UNION;-16.44506639;-71.62445901;-1945384.089;2827731.216;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_061;PARQUE JUAN EL BUENO;-16.44319506;-71.62616598;-1945142.955;2827562.187;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_062;LOSA POLIDEPORTIVO;-16.44294049;-71.62381692;-1945142.578;2827831.637;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_063;PARQUE N1;-16.44186878;-71.62366188;-1945018.708;2827863.153;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_064;PLAZA CARMEN II;-16.44065073;-71.62512998;-1944857.269;2827712.677;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_065;CENTRO DEPORTIVO JORDAN;-16.44051462;-71.62289527;-1944869.361;2827967.634;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_066;LOSA DEPORTIVA CONGATA B;-16.43790228;-71.62600247;-1944523.649;2827649.595;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_067;PARQUE SANTA TERESA;-16.42822626;-71.63249423;-1943306.229;2827039.933;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_068;PLAZA DEL HUAYCO;-16.42511624;-71.63435982;-1942917.725;2826868.985;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_069;LOSA DEPORTIVA PUEBLO LIBRE;-16.42412833;-71.66230853;-1942451.474;2823715.411;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_070;PARQUE BUENOS AIRES;-16.42396805;-71.67175671;-1942314.377;2822647.183;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_071;PLAZA DE UCHUMAYO;-16.42517933;-71.67272251;-1942444.456;2822522.071;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_072;LOSA DEPORTIVA LA ESTACION;-16.42972003;-71.67138561;-1942994.129;2822614.615;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_073;LOSA DEPORTIVA LA FLOR DE LOTO;-16.43207989;-71.6691183;-1943299.497;2822840.827;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_074;PLAZA LA ESTACION DE YURA;-16.4347269;-71.66443211;-1943668.879;2823337.3;Mobile;Propuesto
8;TIABAYA;29;CL29_PP_075;terminal de combis;-16.42411241;-71.6354196;-1942786.589;2826761.956;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_076;parque cerro verde;-16.44097374;-71.62374426;-1944912.596;2827865.47;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_077;parque region sierra;-16.44269851;-71.62461943;-1945104.089;2827743.866;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_078;parque la cultura;-16.44364635;-71.62349303;-1945229.514;2827859.143;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_079;loza deportiva;-16.45433337;-71.61506272;-1946590.146;2828675.038;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_080;parque;-16.44619813;-71.58962582;-1945955.049;2831663.207;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_081;loza deportiva 8 de diciembre;-16.44095454;-71.58801791;-1945359.578;2831913.81;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_082;Psje. Pedro Paulet Mostajo;-16.44892867;-71.58399924;-1946346.527;2832265.155;Fixed;Propuesto
8;TIABAYA;29;CL28_PP_083;Avenida;-16.4410731;-71.5832956;-1945432.949;2832447.4;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_084;Jardin Portalitos;-16.44176321;-71.590847;-1945418.925;2831582.675;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_085;Pueblo;-16.42626295;-71.5983316;-1943504.754;2830936.528;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_086;ASOC. LA MOLINA I ETAPA;-16.45834329;-71.61294901;-1947087.512;2828862.232;Fixed;Propuesto
8;TIABAYA;29;CL29_PP_087;Colegio De Ciencias Divino Niño;-16.4470012;-71.59527835;-1945978.192;2831012.229;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_001;PARQUE YUMINA;-16.44522979;-71.48033521;-1947221.484;2844063.972;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_002;PLAZA PRINCIPAL DE YUMINA;-16.44395735;-71.48337718;-1947033.452;2843735.759;Fixed;Establecido
17;CHARACATO;30;CL30_PP_003;CAMPO DEPORTIVO YUMINA;-16.44339756;-71.48500425;-1946947.077;2843558.621;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_004;ENTRADA DE YUMINA Y OTROS SECTORES;-16.44607303;-71.48473324;-1947264.851;2843554.239;Fixed;Establecido
17;CHARACATO;30;CL30_PP_005;CRUCE EL GANHAN;-16.44903425;-71.48326576;-1947631.355;2843681.756;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_006;CURVA CORIPATA (CASA DE LUCHO);-16.4479077;-71.49149596;-1947394.766;2842763.414;Fixed;Establecido
17;CHARACATO;30;CL30_PP_007;CAMAL MONUCIPAL DE SABANDIA;-16.44768507;-71.49323047;-1947346.651;2842569.683;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_008;CRUCE LA TARUCA;-16.4493622;-71.49419199;-1947531.514;2842438.669;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_009;LOZA DEPORTIVA DE BUENA VISTA;-16.45213509;-71.49225196;-1947881.848;2842622.232;Fixed;Establecido
17;CHARACATO;30;CL30_PP_010;LA CASA DE SABANDIA;-16.45354176;-71.4917807;-1948053.079;2842657.201;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_011;LOZA DEPORTIVA DE CORIPATA;-16.44529433;-71.49553422;-1947036.616;2842339.853;Fixed;Establecido
17;CHARACATO;30;CL30_PP_012;PLAZA DE CORIPATA PARTE ARRIBA DE LA IGLESIA;-16.44694775;-71.49701554;-1947212.116;2842150.224;Fixed;Establecido
17;CHARACATO;30;CL30_PP_013;PUESTO DE SALUD SABANDIA;-16.45066479;-71.49587435;-1947663.247;2842230.847;Fixed;Establecido
17;CHARACATO;30;CL30_PP_014;VILLA ESCONDIDA;-16.45156471;-71.49840549;-1947736.928;2841932.085;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_015;PLAZA PRINCIPAL DE SABANDIA;-16.45672296;-71.49459457;-1948391.179;2842296.441;Fixed;Establecido
17;CHARACATO;30;CL30_PP_016;COLEGIO SAN PABLO SABANDIA;-16.45761595;-71.49436655;-1948498.977;2842310.57;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_017;AMPLIACION SABANDIA;-16.45805721;-71.48624711;-1948653.681;2843225.275;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_018;LOZA DEPORTIVA DEL P.J. LAS ROCAS;-16.4612741;-71.48711731;-1949020.596;2843084.374;Mobile;Establecido
17;CHARACATO;30;CL30_PP_019;GRANJA CON MIRADOR DE SABANDIA;-16.46016508;-71.48922806;-1948863.554;2842859.644;Mobile;Establecido
17;CHARACATO;30;CL30_PP_020;CURVA P.J. AMPLIACIÃ“N LA ISLA;-16.46133705;-71.48942088;-1948998.8;2842822.395;Fixed;Establecido
17;CHARACATO;30;CL30_PP_021;PARQUE DEL P.J. SAN FRANCISCO (RESTAURANT PETITA);-16.46339215;-71.49358466;-1949187.481;2842323.381;Fixed;Establecido
17;CHARACATO;30;CL30_PP_022;PARQUE ASOVICH;-16.46464772;-71.49573047;-1949307.799;2842063.642;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_023;LOSA DEPORTIVA LOS NAPOLES;-16.46712218;-71.49572115;-1949598.617;2842032.207;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_024;PARQUE PRINCIPAL DE ASOVICH;-16.4636795;-71.5005435;-1949133.087;2841530.747;Fixed;Establecido
17;CHARACATO;30;CL30_PP_025;LOZA DEPORTIVA ASOVICH PARTE BAJA;-16.46203619;-71.50200143;-1948921.573;2841387.045;Fixed;Establecido
17;CHARACATO;30;CL30_PP_026;PARQUE LA ALAMEDA;-16.46053348;-71.49865029;-1948787.476;2841786.654;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_027;PARQUE FORESTAL;-16.45807963;-71.50098434;-1948469.647;2841554.261;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_028;LOSA DEPORTIVA SEPARADORA;-16.45822532;-71.50373085;-1948451.99;2841241.001;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_029;PLAZA DE TOROS UMAPALCA;-16.46020064;-71.50958031;-1948609.996;2840552.006;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_030;LOZA DEPORTIVA DE PARAISO DE CHUCA;-16.46605696;-71.51772329;-1949194.877;2839552.188;Fixed;Establecido
17;CHARACATO;30;CL30_PP_031;CHUCA AVENIDA;-16.46854758;-71.51867284;-1949475.42;2839411.897;Fixed;Establecido
17;CHARACATO;30;CL30_PP_032;COMEDOR POPULAR CHUCA;-16.4689771;-71.51998178;-1949509.309;2839257.904;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_033;UMAPALCA - NUEVA CAMPINHA;-16.47041693;-71.51870636;-1949694.578;2839383.578;Fixed;Establecido
17;CHARACATO;30;CL30_PP_034;LOZA DEPORTIVA LAS TORRES DE SAN ISIDRO;-16.47262939;-71.52025148;-1949934.904;2839179.433;Fixed;Establecido
17;CHARACATO;30;CL30_PP_035;TERMINAL EX CANARIOS;-16.47517067;-71.52074306;-1950227.186;2839090.381;Fixed;Establecido
17;CHARACATO;30;CL30_PP_036;HABITACIONES PARA LA HUMANIDAD;-16.47445395;-71.52325197;-1950111.244;2838815.431;Fixed;Establecido
17;CHARACATO;30;CL30_PP_037;LOZA DEPORTIVA LOS ROSALES;-16.47326285;-71.5231523;-1949972.598;2838842.351;Fixed;Establecido
17;CHARACATO;30;CL30_PP_038;ASERMUL;-16.46901254;-71.52356531;-1949468.128;2838851.278;Fixed;Establecido
17;CHARACATO;30;CL30_PP_039;COLEGIO FELIPE SANTIAGO SALAVERRY (AV. CALVARIO);-16.46777809;-71.52631081;-1949288.397;2838556.29;Fixed;Establecido
17;CHARACATO;30;CL30_PP_040;COLEGIO SANTA CLARA;-16.46664907;-71.52768713;-1949138.375;2838415.098;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_041;PLAZA SOCABAYA;-16.46749674;-71.52866611;-1949225.559;2838293.031;Fixed;Establecido
17;CHARACATO;30;CL30_PP_042;CEMENTERIO SOCABAYA (PARQUE LA ESTANCIA);-16.46948453;-71.52637037;-1949488.08;2838527.168;Fixed;Establecido
17;CHARACATO;30;CL30_PP_043;COMPLEJO DEPORTIVO ALTO BUENAVISTA;-16.47278798;-71.52881903;-1949845.119;2838206.337;Fixed;Establecido
17;CHARACATO;30;CL30_PP_044;CENTRO DE SALUD SAN FERNANDO;-16.47318356;-71.52822504;-1949899.097;2838268.468;Fixed;Establecido
17;CHARACATO;30;CL30_PP_045;CALLE 4 CON CALLE 13 A UNA CUADRA DEL RESERVORIO;-16.47202185;-71.52494293;-1949804.171;2838655.681;Fixed;Establecido
17;CHARACATO;30;CL30_PP_046;PARQUE WILBER J.;-16.47449392;-71.52427756;-1950102.959;2838698.671;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_047;BALCONES DE UMAPALCA - VICTORIA;-16.46850174;-71.51121149;-1949564.481;2840258.21;Fixed;Establecido
17;CHARACATO;30;CL30_PP_048;LOS ANGELES;-16.46935666;-71.49561746;-1949862.436;2842014.617;Mobile;Establecido
17;CHARACATO;30;CL30_PP_049;LOSA DEPORTIVA EL CHAVITO;-16.47384621;-71.49753066;-1950365.614;2841738.778;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_050;LOZA DEPORTIVA VILLA SAN JUAN;-16.47534561;-71.49938259;-1950518.288;2841509.164;Fixed;Establecido
17;CHARACATO;30;CL30_PP_051;LOSA DEPORTIVA VILLA VICTORIA;-16.47692102;-71.49940045;-1950703.134;2841486.444;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_052;VILLA DON FAVIO - VILLA FORTALEZA;-16.4737385;-71.50158998;-1950301.519;2841280.061;Fixed;Establecido
17;CHARACATO;30;CL30_PP_053;COLISEO DE GALLOS MARIA MAGDALENA;-16.47356733;-71.5040219;-1950250.599;2841006.651;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_054;INTERSECCION CALLE JAVIER HERAUD CON CALLE LIBERTAD;-16.47403858;-71.50519797;-1950291.058;2840867.159;Fixed;Establecido
17;CHARACATO;30;CL30_PP_055;COMPLEJO 1 DE MAYO;-16.47344652;-71.50711879;-1950197.175;2840657.211;Fixed;Establecido
17;CHARACATO;30;CL30_PP_056;INTERSECCION CALLE LIBERTAD CON HORACIO;-16.47641782;-71.50866423;-1950526.638;2840443.035;Fixed;Establecido
17;CHARACATO;30;CL30_PP_057;INTERSECCION CESAR VALLEJO CON 7 DE OCTUBRE;-16.47670479;-71.50582203;-1950596.356;2840761.415;Fixed;Establecido
17;CHARACATO;30;CL30_PP_058;MERCADO HORACIO ZEVALLOS;-16.4768408;-71.50426977;-1950632.002;2840935.571;Fixed;Establecido
17;CHARACATO;30;CL30_PP_059;PARQUE CRISTO RESUCITADO (CALLE FLORA TRISTAN CON UNION);-16.47753891;-71.50178857;-1950745.453;2841207.639;Fixed;Establecido
17;CHARACATO;30;CL30_PP_060;PUESTO DE SALUD HORACIO ZEVALLOS;-16.47960189;-71.50073848;-1951001.11;2841299.564;Fixed;Establecido
17;CHARACATO;30;CL30_PP_061;PARQUE PARRA;-16.48131557;-71.50170602;-1951190.158;2841167.384;Fixed;Establecido
17;CHARACATO;30;CL30_PP_062;PARQUE ANGAMOS (CESAR VALLEJO);-16.47905184;-71.50368033;-1950899.207;2840973.343;Fixed;Establecido
17;CHARACATO;30;CL30_PP_063;COLEGIO GRAN MAESTRO;-16.47872007;-71.50649391;-1950824.58;2840658.797;Fixed;Establecido
17;CHARACATO;30;CL30_PP_064;MAQUICENTRO;-16.48092555;-71.50561421;-1951094.807;2840729.539;Fixed;Establecido
17;CHARACATO;30;CL30_PP_065;COLEGIO DIVINA PROVIDENCIA;-16.48343245;-71.50596477;-1951384.85;2840656.877;Fixed;Establecido
17;CHARACATO;30;CL30_PP_066;INTERSECCION CALLE ENCINAS CON TUPAC AMARU;-16.48039585;-71.50835972;-1950997.792;2840425.314;Fixed;Establecido
17;CHARACATO;30;CL30_PP_067;LOZA DEPORTIVA VILLA SBANDIA;-16.4846936;-71.51001597;-1951481.655;2840181.154;Fixed;Establecido
17;CHARACATO;30;CL30_PP_068;VILLA SABANDIA-VILLA LAS GAVIOTAS (PUESTO MOVIL);-16.48396598;-71.51118617;-1951381.354;2840058.083;Mobile;Establecido
17;CHARACATO;30;CL30_PP_069;ASOC CERRITO SAN JUAN;-16.48197367;-71.51802803;-1951060.657;2839308.818;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_070;RESERRVORIO SEC E HORACIO ZEVALLOS;-16.48645261;-71.50192182;-1951790.885;2841075.425;Fixed;Establecido
17;CHARACATO;30;CL30_PP_071;OVALO HORACIO ZEVALLOS (PISCINA);-16.48972266;-71.50642959;-1952117.867;2840521.551;Fixed;Establecido
17;CHARACATO;30;CL30_PP_072;IE. 400701 PAZ Y ESPERANZA;-16.49005909;-71.5076643;-1952141.733;2840377.195;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_073;PARQUE VILLA HERMOSA;-16.48707841;-71.50842062;-1951782.011;2840330.639;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_074;PARADERO VILLA SOCABAYA;-16.48877214;-71.51036814;-1951956.285;2840087.666;Fixed;Establecido
17;CHARACATO;30;CL30_PP_075;PARQUE SAN FERNADO DE SOCABAYA;-16.48677004;-71.51631771;-1951645.716;2839439.683;Fixed;Propuesto
17;CHARACATO;30;CL30_PP_076;COLEGIO CORAZON DE JESUS;-16.48815775;-71.51939454;-1951769.74;2839072.764;Fixed;Establecido
17;CHARACATO;30;CL30_PP_077;COLEGIO SAN FERNANDO (LOCAL SOCIAL LA PAMPA);-16.48546363;-71.51959372;-1951450.764;2839085.562;Fixed;Establecido
17;CHARACATO;30;CL30_PP_078;Parque Canarios;-16.46871726;-71.52549041;-1949409.089;2838636.96;Fixed;Propuesto
